wav_file,label,transcription
Ses04F_script03_2_M043,0,you re not .
Ses05M_script01_3_F023,3,how many ?
Ses01M_impro07_F027,2,i am not saying you should be . i m not no . i think it s great i think you should be incredibly proud yourself especially because you re going to u .s .c for free for doing it . for free .
Ses05M_impro04_F019,7,i understand .
Ses04F_impro04_F020,4, laughter yeah . usually .
Ses05M_script03_2_M034,0,well there are people downstairs i suppose .
Ses03M_impro02_M003,3,they need me out there sooner than i thought
Ses04M_script03_2_F045,0,stop .
Ses03M_impro07_M024,2,this is going to be so great . i have so many great ideas .
Ses05F_script03_2_M030,4,oh this is very interesting . we we might get a splendid debate going about this intemperate tots .
Ses01M_script01_1_F040,0,all right but you don t think like that because what the hell is this all for . this is all for you what are we working for chris ? the whole shooting match is for you .
Ses03M_script02_1_M004,2,but if i can t tell it probably isn t them isn t it ? probably would be unmistakable wouldn t you think ? how are you doing ?
Ses03F_impro02_F038,3,don t do that to me .
Ses03M_impro02_F037,4,finish your master s that you were started never finished .
Ses03F_script01_2_F004,0,it s got that about it .
Ses05M_impro03_F020,1,oh .
Ses02M_script02_1_M041,2,they just turn as one and start the swim and brings them right here to this spot where we stand for a massive celebration of sex and death .
Ses02M_impro04_M010,4,yea it says i m stupid enough to be trying this long and not move on somewhere else .
Ses01F_script03_1_F020,1, laughter 
Ses01F_script01_3_F010,1, breathing 
Ses03F_impro06_F025,3,just seems so unfair is the way it is .
Ses05F_impro04_M036,7,of course .
Ses05M_impro08_F026,1,wow . you know i was thinking about changing internet providers but but that that really is enough to change my mind .
Ses05M_impro01_F020,4,sir you re gonna have to go stand in the other line .
Ses02F_script03_2_M036,0,i ll do no such thing .
Ses05F_impro03_F012,8,um well uh i don t i don t know how much planning he had done .
Ses05M_impro06_M006,3,he was a designer you know . but he did everything . you know he painted and he and he did costume design he did set design he did lighting he was 
Ses04F_script02_2_F034,0,oh right sure this is standing on the beach . this is waiting . this is fighting .
Ses05F_script02_2_M010,7,well we will see them this year .
Ses03F_script02_2_F029,4,no .
Ses03M_impro07_M010,2,holy shit . . .
Ses05F_impro04_F017,3,i don t know . maybe i can take out a loan . i just i need prospects and i don t feel like i have any .
Ses01M_impro07_M025,8,but they got to like drive around in a bus that would suck .
Ses02F_impro05_M018,7,well that s that s what i m saying 
Ses02F_impro03_M006,6,what ?
Ses05M_impro07_F039,1,good for you .
Ses05F_impro02_M022,8,i no i can t sigh 
Ses02F_impro06_F005,3,and his whole family was there .
Ses03M_script02_1_M022,8,why not ?
Ses05M_impro06_M010,3,you know sometimes you think you want to make that phone call or you think you want to tell somebody something or something like that . do you know what i mean ? like that s he was the person that i did that with . you know like that s the person who i needed to call to tell things to all the time .
Ses05F_impro04_F004,4,i mean i just don t i don t know . if you don t have a lot of qualification where do you where do you find work ? it s like l .a . is so frustrating because if you don t know somebody you can t you can t get a job . it s impossible . it s totally discriminatory . you have to know somebody .
Ses04F_impro08_M018,0,you re going to fill out a form on your desk
Ses05F_impro07_F029,2,better than if i d picked up and moved to boston .
Ses05F_script02_1_M012,2,you want my jacket ?
Ses03M_script01_2_M004,7,who said he even thought about that ?
Ses01M_script01_3_M033,3,you know that they were bringing something on to this earth a kind of sacrifice you know .
Ses01M_script03_2_M009,8,and what about me ?
Ses02M_script02_1_M015,2,oh man . like a kid it s amazing i got out of the house with my fly zipped .
Ses03M_impro06_F017,3,well sure you could .
Ses03M_impro05b_F003,7,okay . let s look up here
Ses05F_impro02_F029,3,we ll figure something out . we just have to . . . we just have to think about this . could any of your family help us ?
Ses04M_impro05_M003,4,lost my luggage . i didn t lose it . no it s not like i left it somewhere and somebody took it .
Ses04F_impro02_F012,0,well i ll come back . what is that supposed to mean ? you re not willing to wait for me to come back ?
Ses04M_impro03_M025,1,and it s going to the you know i told her that i just i want the color brown to be as an integral in the wedding . and um maybe some greens and blues .
Ses05M_script02_2_M032,3,no i know . but i know i don t make you happy .
Ses01F_script01_2_F012,0,because if he s not coming back i ll kill myself . oh laugh laugh all you like but why does this happen the very night he comes back . she goes to sleep in his room and his memorial breaks in pieces . look at it joe look .
Ses05M_impro02_F001,6,what ?
Ses04M_impro08_M018,4,okay . you know what ? i just don t feel like doing this anymore . um you can have all the money back two hundred dollar right now .
Ses03F_script01_1_F051,8,you just can t talk like that .
Ses05M_impro05_F012,7,yeah i don t know .
Ses04F_script03_1_M010,8,meaning that sacred and beautiful thing love .
Ses01F_impro03_M023,1, laughter cat babies .
Ses02F_impro07_F019,2,yeah oh totally . it s a beautiful campus . it s gonna be really nice . um and everyone is friendly and like there s ivy on all the walls . oh it s just so it s so like collegiate .
Ses05M_impro07_M013,2,what are you wait what are you doing ?
Ses02F_script02_1_M016,2,you think they can hear us talk ? or feel the vibrations in the sand when we move around ?
Ses04M_script01_3_M014,8,you felt something that far back ?
Ses03M_script03_2_F040,0,go away . go away . i hate you .
Ses05M_script01_1b_M024,8,well if she does then that s the end of it . but from her letters it seems like she s forgotten him .
Ses05F_impro07_F001,2,i got into college .
Ses01F_impro05_F019,0,if you re if you re if you re looking for a lawsuit baby you ve found it .
Ses04F_script02_2_M005,8,carla can i ask you something ? don t take this the wrong way but are you having your period ?
Ses05F_script02_1_M024,2,there s there s mystery here and magic . a little bit of the unexplainable . i can t understand how you could not be interested .
Ses05F_impro08_M024,6,really ?
Ses04M_impro08_M003,4,i m going to need it again . i need to look at your file . if you want me to look at your file 
Ses04M_script03_1_M002,5,it must be them then .
Ses04M_script02_2_F029,0,but this isn t anything like i thought anything would be like .
Ses03F_script01_1_M006,7,i guess he is .
Ses04F_script01_2_F020,4,just don t stop believing .
Ses04F_impro06_M003,3,yeah .
Ses01M_script01_3_M035,3,you know . i went to work with dad and i started that whole rat race again . . .
Ses03M_impro06_F011,3,we re all here for you .
Ses03M_impro08a_M003,7,okay . and your name is ?
Ses04F_impro07_F035,2,what what did you have in mind ?
Ses02F_impro06_M016,7,no you ll never forget him .
Ses02M_impro07_M025,1,yeah i mean a lot a lot of good stuff oh yeah i mean it s it s just a really good school so really whatever i pick i can t go wrong . i mean i m just
Ses05F_impro05_M027,4,ma am international flights are not cheap and there s many reasons for that . it does not have solely to do with your baggage or 
Ses03F_script01_1_F004,7,did you talk to him ?
Ses02F_script02_2_F005,0,god damn it augie don t ask me that . i hate it when you ask me that . you always ask me that . it s insulting .
Ses02F_script03_1_F020,1,elliott worms don t pop .
Ses05F_impro08_M010,4,well when i look online it says it says that i was charged a late fee so i m assuming that i paid on your web site 
Ses04M_impro08_M024,7,you know so i mean are you doing anything later ? or um
Ses01F_script02_2_F015,3,i feel like i m always just standing here waiting . i feel like this night is going to be the night but it never is .
Ses04F_impro07_M045,2,yeah you want to go . no you want to go . you want to go .
Ses03M_script02_1_M042,2, breathing so what do you think ?
Ses01F_script01_3_F020,1,i will never forgive you . all i d done was sit around wondering if i was crazy waiting so long wondering if you were thinking about me .
Ses01F_script02_2_M019,7,it s when we were driving past that knickerbocker liquor locker you said let s get some champagne . i said no time s a wasting or something like that .
Ses03F_script01_1_F018,4,what ?
Ses02M_script01_3_M034,3,i mean you can take those things out of a war but when you drive that car you ve gotta realize that it came out of the love a man can have for a man . you ve gotta be a little better because of it .
Ses01F_script03_1_M018,1,who knows ?
Ses01F_impro03_F009,1,but we re going to have a honeymoon cruise .
Ses03F_script03_2_M038,0,turn it off .
Ses03F_impro01_M001,7,oh um 
Ses01M_script01_3_M020,3,do you want to go somewhere ? let s go .
Ses05F_impro01_M000,7,ahh yeah this is the wrong line . i m sorry . you need to go back over to line two b . that s where you should have started from .
Ses04M_impro03_M028,1,well i mean i just told her well i just said you know hey these are my suggestions .
Ses04F_impro07_M043,2,right so we ll go there and then and then we ll get some ice cream and maybe we ll go putt putt golfing .
Ses04F_impro08_F001,7,okay . well did you go through the automated menu ? most of your requests can be taken care of through that .
Ses05F_impro08_F003,7,i kwon it is ridiculous
Ses03F_script01_1_M050,7,okay . just 
Ses03M_script01_3_M005,8,well the trouble is i was planning on sneaking up on you over a week or so and they take it for granted that we re all set .
Ses05M_impro06_M005,3,he wanted to travel you know . and he s so talented . probably the most talented person i have ever met in my entire life .
Ses01M_impro07_F006,2,your housing books everything ? that is incredible .
Ses05M_impro02_F019,5,i mean i i know that you re a good soldier but not everybody else is . and what if
Ses03F_script03_2_F042,0,yes i am . let go of me . i hate you and i loath you . god i can t believe i just finally realized how you are . i am never marry you . never . never never never . i would rather die in torment .
Ses05M_script01_3_F021,3,it wouldn t work like this .
Ses04F_impro06_M014,3,so 
Ses05M_impro04_F019,7,i understand .
Ses01F_impro05_F008,0,flight seven fourteen .
Ses05M_impro05_M002,7,uh like an hour and a half ago . i talked to somebody who was standing out there and they said wait . sometimes like random butt pieces come out late .
Ses01M_script02_1_F022,0,last year you ll also remember we got our shoes got wet i got sand in my panties you got a sore throat we got into a big fight and we did not see the grunions .
Ses05M_script03_2_M007,8,what about me ?
Ses03F_script02_1_M041,2,they don t ask it a question . they just they just they don t know what drives them . they just turn as one and start the swim that brings them to here
Ses04F_impro03_M036,2,well this is really exciting . i mean i just i couldn t be happier right now .
Ses01F_impro07_M012,7,is this a masters or a p .h .d . ? or can you . . . ? nice
Ses01M_impro04_F022,7,i m just saying that maybe you should take in some information before you produce more of your own .
Ses03M_script02_1_M040,2,they just start swimming to this place right here where we stand for massive celebration of sex and death .
Ses05F_script01_1_M012,4,we have to say it to him !
Ses04F_script02_1_M042,8,what i said .
Ses05F_script02_2_M041,1,or not .
Ses02F_impro04_M011,7, . . . and there s no reason that that something won t come up like really soon . all right ? so you just gotta 
Ses03M_impro06_M016,3,and just going to the funeral it s 
Ses01M_script01_2_M000,7,well maybe he wanted see her .
Ses03F_impro06_F008,3,i loved that boy .
Ses04F_script03_2_M041,0,you re a vile tempered loose living wicked little beast . and i hope i never see you again as long as i live .
Ses02F_script01_3_F022,3,it wouldn t work this way .
Ses03F_script01_1_F027,8,if you go on from that point i don t know where you go .
Ses04M_impro08_M015,4,ma am i i i understand that . i understand that . what i can do for you right now is what i m telling you is that i can do i can give you a hundred dollars back and then you ll have to fill out a complaint form and then you ll get there ll be some investigation . some men will show up at your house and go through your things .
Ses03M_impro02_F019,4,you could . you really could . you could get into another line of work . i could start working after anna s born ?
Ses03M_impro08a_F022,0,that you better be sorry .
Ses05F_impro08_M010,4,well when i look online it says it says that i was charged a late fee so i m assuming that i paid on your web site 
Ses01F_script01_1_M010,7,we ve got to say it to him .
Ses05F_impro03_M033,2,oh did she cry ?
Ses02F_script02_2_M021,7,okay yeah sure i see it now . listen you wanna dance ?
Ses04F_script03_1_F018,8,well that s serious enough isn t it ?
Ses01F_impro02_F010,3,things just aren t what they seem .
Ses01M_script03_1_F004,1,it had to happen sooner or later .
Ses04M_script03_1_M018,8,yes . yes with all his might .
Ses05F_impro06_F001,3,oh they had some pretty progressive cancer 
Ses02F_script01_2_M008,7,how do you know why she s waited ?
Ses02M_script01_3_M022,3,yeah i suppose i have been . but it s going from me .
Ses04M_script01_3_M012,8,then he s gone forever ? you re sure ?
Ses03F_script02_1_F015,8,i m just not . i mean i m sorry it just they re still fish to me .
Ses02F_impro07_F001,2,i got into u .s .c .
Ses02M_script02_1_F019,4,we didn t see them the first time either .
Ses03F_script02_1_M008,8,no of course . yours and mine . our flashlight . yours and mine . mi flashlight is su flashlight . naturally .
Ses05M_script01_3_M012,6,why didn t you ?
Ses02F_script03_1_F021,1,oh thank you dear . the same applies to you except that if i catch so much as looking at another woman i ll kill you .
Ses04M_script01_1_M033,4,i ve given it three years of thought . i d hope that if
Ses05M_script02_1_F004,8,yes .
Ses04F_script01_1_M029,0,so what i m not fast with women .
Ses01M_impro07_M021,6,oh you mean it s not really sport that what you re saying ?
Ses03F_impro02_F035,3,and and then i ll stop working and i ll stay home with the baby .
Ses05M_script03_1_M031,2,oh i didn t hit you very hard .
Ses04F_script01_2_F009,0,probably a hundred people told her she s foolish but she s waited .
Ses03F_impro07_M011,2,good for you .
Ses02M_impro02_F003,3,but
Ses05M_script02_2_M040,1,or not .
Ses01F_script02_2_F027,4,no .
Ses01M_impro01_F004,4,what are you . . . what s . . .what are you applying for ?
Ses04M_impro06_M015,3,i mean you you can go . i don t know . i don t know what else .
Ses04F_impro07_M020,7,hey that s cool .
Ses03M_script03_2_M005,0,you let him kiss you . you said so . what of it ?
Ses04M_script02_1_F003,0,it s ours . it s mine too .
Ses03M_impro07_F000,1,hey . how s it going ? i haven t seen you in awhile .
Ses04F_impro03_F009,2,we re going to get married in the middle of a meadow . laughter 
Ses01F_script01_1_F029,4,you haven t seen her since you went away to war it s been five years .
Ses05F_impro08_F016,7,so in the database it looks as though um there is a there is like a glitch in the transaction where it hadn t gone through before but i do see that you paid the what can you tell me the amount what was the amount ?
Ses03F_script02_1_M030,6,for real ?
Ses04M_script02_2_M005,4,carla can i ask you something ? don t take this the wrong way but are you having your period ?
Ses05M_script01_1_M021,0,you infuriate me sometimes . do you know that ? god .
Ses05F_script02_2_F010,4,no we won t . augie it s like waiting for santa claus to come . i feel like i am going to spend my entire life standing on the beach with my eyes wide open and my hands clasp expectantly in front of me waiting for the fish to show up and the fish will not show up .
Ses02M_script01_3_M025,3,well i lost them .
Ses02F_impro03_M012,2,yeah i know . wow . i m shaking . i can t even 
Ses04M_impro03_M029,1,all fruit and the color brown . just that . that s all that s my only request .
Ses03M_impro06_F017,3,well sure you could .
Ses03M_impro07_F005,6,i know . oh my god . oh my god joe i am so happy for you . well you know what that means ?
Ses02F_script01_1_F007,8,he s dreaming about him again . he s walking around at night .
Ses01M_script01_3_M029,3,for instance there was this one time when this kid it had been raining for like several days and he gave me his last pair of dry socks .
Ses04M_script03_1_F019,8,darling i believe you re talking nonsense .
Ses03M_script02_2_F042,1,yeah . i noticed that . it s real pretty on the water .
Ses05M_script03_1_F001,2,what nobody knows we are here except freda and she wouldn t ring up .
Ses03M_impro08a_F035,4,what are you what are you a police officer now ? you know like i m done i m over it . goodbye and i hope that you lose your job .
Ses04F_script02_2_M016,4,i ve been trying to work this backwards but i can t seem to pinpoint the moment when we took a turn for the worse . you were fine during the phone call from marge . dinner was okay . doing the dishes was no problem .
Ses04F_script01_2_F017,4,believe with me joe . i can t stand alone .
Ses05F_script02_1_M005,4,whose is it ?
Ses02F_impro03_M026,1,it ll be good . wow that s great .
Ses01F_script01_3_F023,8,chris what is it ?
Ses04F_script03_2_F017,4,oh no it isn t
Ses01M_script02_1_F001,4,ugh . . .
Ses01F_impro01_F009,4,like what ? like a birth certificate ?
Ses05F_script02_2_M011,4,i thought you wanted to see it .
Ses05F_impro08_F014,7,okay so i ll just look it up and you know see what s going on maybe we can . . .
Ses03F_script02_2_M031,4,yes it is .
Ses03F_script02_1_M000,2,hey what time is it ? they re supposed to run around midnight right ? god this is great isn t it ?
Ses02M_impro08_F026,7,okay great .
Ses03M_script02_2_F032,4,this what . . .what s this ? this isn t anything . alright . sure . standing on the beach fighting and waiting .
Ses04F_script03_2_F020,0,adders don t snap they sting .
Ses04F_script01_3_M042,8,i mean you can take those things out of war but
Ses04F_script02_2_M037,8,right .
Ses04M_script03_1_F030,2,and very much sillier .
Ses05F_script01_3_M031,3,and i got an ideal watching them all go down . everything was being destroyed see and 
Ses01F_script01_2_M014,4,okay . calm yourself .
Ses04M_script01_1_M006,8,i guess he is .
Ses05F_impro05_F044,4,yeah i ll take your fifty dollar voucher .
Ses04F_impro04_M019,7,and you like you know you shave your legs and everything ?
Ses05F_impro06_F008,3,i know .
Ses03F_impro08_M024,8,ten hours ? so basically a day s worth of minutes which i pay forty dollars a month from it .
Ses01F_script02_2_M015,4,okay . i m trying to work this backwards and pinpoint the exact moment where we took a turn for the worst here .
Ses04M_script01_2_F014,0,laugh . laugh at me . but why did that happen the very night that she came here ?
Ses03M_impro08a_M002,7,okay . can you give me the last four digits of your social security number so i can verify who i m speaking with ?
Ses01M_script02_1_F021,0,yes .
Ses05M_script01_1_F005,3,he cried hard ?
Ses04M_impro03_M024,1,but you know it s like i really love her and i really just i can t imagine spending my life with anybody else but her . so you know it s like i know that s the right thing . and if you have to you know if you have to question that you know don t don t do it . so we re going to do it .
Ses05F_impro03_M039,2,of course of course she will . . . of course she will . yeah don t go and disappear like everyone else after they get married and i never see them again . that ll make me mad . you don t want to make me mad . you know how i get when i get mad .
Ses04M_script02_2_F026,0,i want something to turn out the way it s supposed to .
Ses05F_script01_3_M019,8,let s let s drive someplace . i i want to be alone with you .
Ses04M_impro03_M031,7,so um anyway do you want to order now ? so um i mean 
Ses02M_impro06_F005,3,yeah .
Ses05M_impro04_F017,7,yeah . that might be something you want to look at . i mean 
Ses03F_impro07_F015,7,we re not twenty one yet but whatever .
Ses03F_impro03_F018,1,like a loser i cried .
Ses05M_script01_1_M000,8,he saw it .
Ses04M_impro05_F025,4,i can write you the one check .
Ses02F_impro01_F001,6,my my original birth certificate ? but i don t carry that with me .
Ses04M_script03_2_M025,0,yes it is .
Ses02F_script02_1_M027,4,yeah they do .
Ses04F_impro05_M017,4,ma am please calm down . when you purchase a ticket there is a terms and agreement 
Ses04M_impro06_F013,8,just life in general ?
Ses02M_script01_3_F003,1,no not sorry . but um . but i m not gonna stay .
Ses02F_script02_2_F016,3,i thought i was pregnant you had a bottle of champagne but no glasses . you asked me to dance so we kicked off our shoes and you popped the cork .
Ses05F_impro03_M031,2,and now you re getting married .
Ses01F_impro06_F006,3,i used to go to cemeteries a lot before she died . i just you know i felt like they were urban oasis you know there is always this green in the city .
Ses05F_impro06_M017,7,is there a funeral planned ? or 
Ses03M_impro05a_F006,4,i m asking you if this is direct flight from baltimore to lax or if you have to stop 
Ses01M_script01_1_M040,3,then help me stay .
Ses03F_impro04_F012,4,i don t know i just breathing i get frustrated
Ses01F_impro05_F007,4,yes .
Ses05M_impro04_M007,4,what do you do ?
Ses05M_script02_1_F016,3,i m just not .
Ses01F_script01_3_M020,1,i kissed you .
Ses01F_impro05_M033,6,why ? have i done something wrong ? have i given you bad service ? i feel like i have done the best i could .
Ses03M_impro05a_M025,0,give give me your manager right now .
Ses01F_script03_1_F021,1,oh elliott worms don t pop .
Ses02M_script02_1_M035,2,there is that oh no that s just seaweed isn t it ?
Ses01M_script02_2_M007,8,are we talking about the same thing ?
Ses01F_impro06_F023,3,umm . yeah .
Ses05F_impro03_M005,2,no way when ? when when when did it happen ?
Ses01M_impro01_F026,8,why ?
Ses05M_impro02_M023,3,i know . i know . i know . but you know what ? that doesn t mean it s gonna be me does it ?
Ses05M_script01_3_F011,8,you started to write me .
Ses02M_script03_2_M031,0,we can get a good little debate going about that don t you think ? intemperate tots .
Ses04F_impro04_F030,0,what s my problem ? what s my problem ? i don t have a job .
Ses04M_script01_1_M032,7,yeah let s keep going .
Ses04M_impro06_M009,3,yeah .
Ses03M_script01_3_M041,3,otherwise what you have is loot and there s blood on it .
Ses02M_impro01_M007,0,what ? i you telling me i waited in that huge line to go and sit down and get my number called like after
Ses02M_script03_1_F013,8,well if i laugh at everything then i must laugh at us too .
Ses01M_script03_2_F019,8,don t be stupid shut up .
Ses05M_impro07_F042,2,you re gonna be so busy too . you re going to have to work so hard .
Ses04F_script02_1_F016,0,i m just not .
Ses03F_impro03_M019,8,he s rich enough . maybe you can rent out the eiffel tower for your 
Ses03M_script01_1_M021,7,okay . so then it s alright . i ll go ahead with it .
Ses05M_script01_1_F031,6,what the hell is this ?
Ses05F_script03_2_M019,0,it s a pity you didn t take a little more brandy . it might have made you a little less disagreeable .
Ses04F_script03_1_F019,8,darling i believe you re talking nonsense .
Ses01F_impro03_F004,1,um yes . it was very romantic .
Ses03M_script02_1_M036,2,i mean think about this i know you re not interested but just think about this for a minute .
Ses02F_script03_2_F002,8,no it wasn t . it was very pretty . i still have it and i wear it often .
Ses04M_impro05_F014,4,we only cover fifty do 
Ses03M_script02_1_M001,2,look at the night we got . i wouldn t trade this for anything .
Ses05F_impro03_F032,1,mm hmm .
Ses02M_impro07_M004,8,god i i got this big packet you know in the mail and it s like 
Ses04M_script02_2_M040,1,i don t know . it seemed like a good spot to me . i mean look at the view you ve got of the moon from here .
Ses04M_script03_2_F051,0,never never never . i d rather die in torment . beast brute .
Ses03M_impro05a_M029,0,my name is brent caption .
Ses05M_script01_1b_F030,6,what the hell is this ?
Ses02M_script02_2_M033,8,yes it is .
Ses04M_script01_1_F002,6,when ?
Ses03M_impro07_M025,1,it took them oh man it took them like i mean what it s like april now and any letters that come in april are usually the rejection letters so i was just like . . .
Ses01F_impro05_M029,7,well then maybe you can just call him and he can give you more money . but right now all i can do 
Ses02M_impro05_M017,4,this is unbelievable . i ve got
Ses04F_script03_2_F019,0,it doesn t seem to have worked such wonders with you .
Ses01F_impro03_M009,7,does that mean that you re going to get citizenship too in in england or whatever ?
Ses03F_script01_3_F001,1,no it s all right . there s nothing wrong in that you know .
Ses05M_script01_1b_F012,4,the trouble is the god damn newspapers i mean ea each week a new boy turns up out of nowhere . so the next one is gonna be larry . so you 
Ses01M_script03_2_F033,0,they are away in tunis .
Ses03M_impro04_F030,7,but you got to be real about it . you have to . . .
Ses05F_script02_1_F018,4,we didn t see them the first time either .
Ses01F_impro06_F005,3,i went to see her headstone a week or two ago .
Ses05M_script02_2_F032,3,yes . don t you know that ? i mean you re probably the one you wishes you were with somebody else somebody who didn t take everything so hard and who knew how to enjoy herself .
Ses05F_impro05_M007,7,i m not sure where it is . we can absolutely keep an eye out for for it for you .
Ses04M_script02_2_M007,0,there s nothing to it . we come down here . the grunions arrive . they do their little fish business . we go ooh ah look at the fish . they go home . we go home .
Ses05M_impro08_F008,7,yeah .
Ses01F_impro04_F017,4,why ? it s a piece of paper .
Ses04M_impro01_M020,8,i know it s right over there .
Ses03F_script01_3_F029,3,yeah sure .
Ses02M_impro08_M010,7,it it ll work out fine .
Ses03M_impro04_M006,4,you know what ? i ve been working at temp jobs for the past six months . you know how degrading it is ?
Ses01F_impro03_F026,1,she needs a new name each state that we go into . laughter 
Ses01M_script01_3_F014,2,everyday since .
Ses01F_script02_2_M004,4,not just me look at all of these people .
Ses04F_script03_2_M006,0,what of it ?
Ses01M_script01_1_F037,0,oh must you be inspired .
Ses01M_script01_3_M034,3,i thought i would change everything you know and i got back here and it was it was like nothing had changed at all . . .
Ses03M_script01_1_M031,7,and then we ll thrash it out with dad right ? mom don t avoid me .
Ses01F_impro04_M030,4, . . .you can t get a job and refuse to have a resume .
Ses04F_impro05_M022,4,i am the supervisor ma am .
Ses04F_script01_3_F020,8,well then what s wrong ? even in your letters there was something ashamed .
Ses03M_impro04_M022,4,i m freaking typing sixty words a minute .
Ses01F_script03_1_M000,5,good god .
Ses05F_impro03_F003,2,yeah .
Ses01F_script01_3_M016,1,give me a . . .
Ses05M_impro05_F016,7,wow . well that s really important obviously . but um 
Ses04F_impro07_F044,2,party .
Ses05F_impro06_F022,3,something happens and they die and it s like 
Ses03M_impro05a_M014,0,yeah .
Ses01M_impro01_F012,0,probably .
Ses03F_script01_3_M042,3,and i didn t want to take any of it .
Ses04M_impro08_M017,7,a few weeks . you won t even know that they were there .
Ses02M_script01_2_F006,0, she s not his girl joe she knows she s not .
Ses05F_script01_3_F000,1,you re the only one i know who loves his parents .
Ses03M_script02_2_M008,4,oh my gosh . we missed them twice that s hardly ever .
Ses05M_impro02_M007,3,i don t have a choice . i have to go . if i don t go they ll come and take me .
Ses02F_impro07_F033,2,but it ll be fine i mean . i m so excited . it s going to be so fun .
Ses01F_impro04_F032,0,the bus i m riding the bus because i want to .
Ses05M_script01_1b_M033,0,i ll get out . i ll go get married someplace else i i ll live someplace else maybe new york .
Ses04F_script02_2_F014,0,and the fish won t show up .
Ses04M_impro03_M029,1,all fruit and the color brown . just that . that s all that s my only request .
Ses04F_script01_3_M004,0,what ?
Ses01F_script01_3_M035,8,i mean . . .you can t take those things out of a war . when you drive that car and you see that new refrigerator you have to know that it came out of the love that a man can have for another man .
Ses04F_impro05_M012,4,we re just talking over each other .
Ses05F_script02_2_M036,1,i don t know . seems like a pretty good spot to me i mean look at the view of the moon you got from here .
Ses03M_script01_3_M023,3,nothing . hey let s drive somewhere . i want to be alone with you .
Ses02F_impro01_M017,0,ok but you re right now you re holding up more people in line by standing here and letting
Ses01M_impro01_F024,7,uh huh . i didn t come here get in yelling match either .
Ses02M_impro01_F002,7,do you have two forms of id with you ?
Ses05M_impro02_M019,3,i m gonna be in bagdad just doing security .
Ses05F_impro07_M016,2,sure why not . i don t know why not i m not doing anything i have no plans i could live anywhere i want .
Ses04M_impro06_M018,3,i just wish there was some way to just bring him back to life magically .
Ses03M_impro02_M003,3,they need me out there sooner than i thought
Ses04F_script02_2_F033,0,this what what is this ? this isn t even anything .
Ses02M_impro06_M006,3,god it s you know we ve spent so much time with them it s just really surreal really weird that we re not going to be able to see her anymore and go
Ses01F_impro05_M021,8,i m very sorry . but if you see the sign that s right behind me here it spells it out really clearly that we are not held liable 
Ses03F_impro07_M019,2,who whooooo . miss acti acting pants .
Ses05M_impro04_M020,0,let me know that s that s fine . you think i have an abrasive vibe whatever . you re entitled to your opinion of course . maybe that s why i don t have a job .
Ses01F_impro07_F003,2,oh i know i know i know i know .
Ses05F_impro07_F037,2,yeah .
Ses03M_impro08a_M027,7,you know maam we record this conversation so anything you say can be proven in a law of court so keep that in mind .
Ses04F_impro01_F001,4,well i filled out all the forms and i ve given them to everyone and they keep sending me to someone else .
Ses01F_script02_2_F011,8,no they won t . it s like waiting for santa claus .
Ses05M_impro03_M023,1,she s the one .
Ses03M_script02_1_M021,8,i mean don t you want to see it ?
Ses02F_script03_1_F024,1,yes i know you did . you threw it out of the window into the grand canal . i don t think i ll ever forgive you for that .
Ses02M_script03_1_F027,1,the manager came in and found us rolling around on the floor biting and scratching like panthers .
Ses03M_script01_3_F009,8,yeah . i know they would especially your mother .
Ses02M_script02_1_F000,7,fine .
Ses03F_script01_1_F007,7,could he he s acting just like he did after he died you know ?
Ses01M_script03_1_F016,8,oh whose they ?
Ses03M_script02_2_M010,4,don t take this wrong but are you having your period ?
Ses03F_impro03_M018,8,oh . like paris ? on the eiffel tower ?
Ses05F_impro03_M060,1, laughter 
Ses03F_script02_2_F040,3,i didn t say that .
Ses04F_script03_2_F005,0,what of it ?
Ses05M_script01_3_F006,7,i figured they would your mother at least .
Ses02M_script03_2_M005,0,you let him kiss you you said you did .
Ses05F_impro08_M030,1,it was horrible but you ve made it much better thank you very much . absolutely
Ses03M_impro05b_F012,7,for tonight for tonight sir . would you need to stay somewhere tonight ?
Ses03F_script03_2_F038,0,listen indeed . no no no no . i am sick and tired of listening to you you sadistic bully .
Ses03M_impro07_F005,6,i know . oh my god . oh my god joe i am so happy for you . well you know what that means ?
Ses02M_script01_1_M042,4,then help me stay here .
Ses02M_impro07_F018,1, laughter like a like a laughter no but i mean like everywhere you go people know who you are .
Ses05F_impro06_F028,8, laughter 
Ses03M_script03_2_F033,0,not very funny dear . in fact maybe you better have some more brandy .
Ses01M_script01_3_M038,3, cause you can take those things out of a war . but you have to realize that those things came out of the love that a man can have for another man . . .
Ses05F_impro03_F040,1,there s still time for that .
Ses03M_script01_3_M002,6,why ?
Ses05F_script03_2_M041,0,very music amusing indeed .
Ses05M_script01_3_M002,6,why ?
Ses04M_script03_2_F030,0,mind your own business .
Ses05M_impro07_M041,2,it s just you know a dream come true . how could you not be excited about a dream come true ?
Ses03F_script03_2_M027,0,i imagine that you let him kiss you quite a bit more then didn t you ?
Ses03F_script01_3_M046,1,annie i m going to make a fortune for you .
Ses02M_impro07_F020,1,okay . they have a lot of good schools right ?
Ses04M_impro04_F011,7,it s my fault cause you didn t do what i told you to ?
Ses02M_impro07_M019,2, laughter i know . i mean part of 
Ses05M_script01_3_F009,1,oh chris i ve been ready for a long time .
Ses01M_script01_3_F026,3,do you still feel that way ?
