wav_file,label,transcription
Ses05F_impro08_M031,1,you too thank you so much have a wonderful day .
Ses02F_script02_2_M034,7,right .
Ses04F_impro04_F022,4,i make myself very presentable before i go to any kind of interview .
Ses05F_impro08_F032,7,have a good day .
Ses02F_impro07_M032,8,so much .
Ses02M_impro07_F011,2,so can we hang out ?
Ses05F_impro03_M021,8,okay i certainly hope so of course .
Ses02M_impro01_M019,0,what web i didn t go to a website why would i need to it s the d .m .v . . you come to the d .m .v . you wait in line for three hours and then you go home .
Ses04F_impro03_F034,2,throw in a little little uh trim in yellow . maybe some yellow flowers .
Ses02F_script02_2_M017,7,okay so i m putting on my jacket putting out the animals getting the car out of the garage 
Ses05M_script01_1b_F002,8,when ?
Ses03M_script01_2_F003,8,he s not going to marry her .
Ses02F_impro05_M019,7,okay . well that that could be something that you put on on the claim on on the complaint form if you want . and provide us with your information while you re here and then maybe if it turns up then we ll send it right over .
Ses01F_script02_1_F018,8,i don t see why you re so excited this isn t a freaking moon landing we are talking about . it s fish . it s a fish nobody even eats .
Ses05M_impro04_F029,7,have you checked out craig s list and stuff ?
Ses03M_impro04_F019,8,something how are you going . . . ?
Ses03F_impro06_F009,3,we did everything together you know .
Ses01F_script03_1_M016,8,you know flippancy brings out the acid in their darned light and sweetness .
Ses02M_script02_2_M020,2,of course i see it now you want this to be like that other time right ? that s it right ?
Ses04M_script01_1_F032,7,yes we did . do you want to keep going ?
Ses04M_script01_1_M015,8,sit down mom . i want to talk to you .
Ses03F_impro08_F029,7,okay ? thank you for calling . goodbye .
Ses01F_script02_2_M044,1,and look what i got here .
Ses01M_impro05_M025,0,well you need to find it . can i just go back there and look through the bags ? can i just go back there and just go through maybe i ll find it .
Ses01F_impro05_M032,6,badge number ? uh no . you can just take my employee number i guess .
Ses05M_impro01_F014,4,sir please don t waste my time .
Ses02F_script03_2_M038,0,turn it off .
Ses03F_impro03_F015,1,oh yeah . everyone yeah . and people friends of ours were in the audience i didn t know about like family members .
Ses03M_impro07_M017,2,this is so exciting . this is like a new chapter in our lives .
Ses01M_impro04_M006,8,what s my like what do you mean my attitude ?
Ses05F_script03_1_F024,8,which particular one ?
Ses02F_impro08_M000,4,yeah hello .
Ses03F_impro04_M005,7,you could . you could . we just 
Ses03F_script01_1_M004,7,no i uh i figured the best thing to do was to leave him alone .
Ses03M_impro05a_M028,0,sir . sir . sir . sir
Ses04M_script02_1_M011,8,i wonder if they can hear me talk or feel the vibrations in the sand when we move around .
Ses05F_impro02_F019,8,she likes you . of course she likes you .
Ses02M_script02_2_M036,8,i m doing the best i can .
Ses03F_script01_2_F010,8,because she thinks like me that s why .
Ses05F_script02_2_F026,3,sure this is standing . this is waiting . this is fighting .
Ses02F_script03_1_M001,7,i wonder .
Ses05M_impro03_F030,7,oooh
Ses04M_impro02_F028,4,you re not really giving me a lot of options .
Ses02M_impro06_F004,3,it s going to be so rough i m sorry .
Ses01M_impro05_F024,7,we ve actually . . .
Ses04M_impro02_F009,3,you won t even know your child when you come back . this isn t there someone you could talk to ?
Ses01M_impro04_M002,4,it s not fair .
Ses03M_impro02_M025,3,they want me there two years but i could probably get
Ses03M_script01_2_M008,7,how do you know why she s waited ? hmmm ?
Ses01M_impro01_M006,4,yes . i m supposed to have three forms of id for this . it s a long story i m supposed to have three forms of id for this other job i really don t get into but i need another . . .
Ses05F_script01_3_M022,8,i don t know how to start .
Ses02F_script02_2_F009,4,twice is every time we ve tried . that s ever .
Ses03M_impro04_F018,8,just for a little bit you know ? cause i i guarantee you re going to find something . when you find something it s just going to be huge and you re going to get money .
Ses01M_impro02_F014,8,always i always do .
Ses01F_impro07_M012,7,is this a masters or a p .h .d . ? or can you . . . ? nice
Ses01M_script02_2_F010,0,why do you ask me that ? god damn it i told you not to ask me that i hate it when you ask me that . it s insulting .
Ses03M_script01_1_F006,8,god what was he doing out there anyway ?
Ses05F_impro05_M024,8,well if i knew that then i d know where it was wouldn t i ?
Ses01F_impro05_F010,8,oh are you kidding me ?
Ses03F_script01_1_F019,7,why ?
Ses02F_impro02_M008,4,i don t know i don t know i don t know how i don t know how this could even be possible for you i if i was 
Ses01F_impro03_F004,1,um yes . it was very romantic .
Ses05M_impro07_F006,8,oh my gosh .
Ses01M_impro07_F013,2,oh you don t like that . you re west sider ?
Ses03M_script02_2_F017,4,look do you remember the first time we came here ?
Ses04M_impro08_F016,4,excuse me ?
Ses01M_script03_2_M027,0,i suppose you two had a riotous time huh ? no restrain at all very enjoyable he never had much any how .
Ses03F_impro03_F018,1,like a loser i cried .
Ses01F_script01_3_M015,1,why didn t you let me know ?
Ses05F_script03_1_M024,2,do you remember that awful scene we had in venice ?
Ses02F_impro03_F008,8,so we walked down there and there s laughter and there s this huge like ten foot heart in candles on the beach 
Ses01F_script03_2_F017,0,no it isn t .
Ses04M_impro05_F028,4,we ll just throw that in gratuitously .
Ses01F_impro05_M007,7,all right okay . and you lost your bag ? is that that the issue ?
Ses03F_impro05_F017,0,well get i want the c .e .o . then .
Ses03F_script01_3_M002,8,why not ?
Ses02M_script03_1_M002,5,must be them then .
Ses04M_script02_2_F022,4,no .
Ses03M_impro01_F009,4,no no no because there are other people in line . you have to go get a complete new application .
Ses03M_script02_2_F016,0,no we won t . i mean god this isn t about the fish augie .
Ses02F_script02_2_M020,7,yeah of course i see it now . you want this to be like that other time right ? that s it right ?
Ses01F_impro03_F023,7,yeah .
Ses02M_impro03_F005,2,that s like the most definitive .
Ses03F_script02_2_F045,1,you can see right over the water .
Ses03M_impro04_F032,7,twenty one hundred ?
Ses03M_impro02_F011,4,i don t care about the money .
Ses03M_impro03_F010,2, laughter so nasty . no you . . . dirty me ?
Ses05M_script01_1_F023,7,well you re a considerate fella there s nothing wrong in that
Ses02F_impro02_F001,3,there s nothing i can do . i mean the government you know 
Ses03F_script01_3_M030,3,well i lost them .
Ses04F_script01_3_M013,8,you think this is wrong this chair this yard . i want you to be ready for me . i don t want to win you away from anything .
Ses05M_script01_1b_F032,8,but you have a business here . what the hell is this ?
Ses04F_script03_1_M029,7,horrible thing . i hated it .
Ses03M_script01_3_M030,3,takes a little while to toss that off cause they weren t just men .
Ses05F_impro05_M039,7,well i have no way to give you more money . i m giving you as much money as i can and figuring as far as figuring out where you bag is 
Ses04M_script01_2_F001,7,why does that bother you ?
Ses01F_script03_1_F018,8,well that s serious enough isn t it ?
Ses04F_script02_2_F014,0,and the fish won t show up .
Ses01F_script03_2_F032,7,they are away in tunis .
Ses05M_script02_2_M037,1,well it isn t champagne .
Ses01F_script03_2_M030,0,well then you ll wake up the people downstairs .
Ses05M_impro07_M032,2,really ?
Ses05F_script02_1_F014,4,what are you so excited about ? i mean it s not it s not rocket science we are talking about its fish . its fish nobody even eats .
Ses01M_impro02_M012,3,i don t know .
Ses02M_script01_3_F007,1,i knew they would your mother anyway .
Ses05M_script01_1_M008,8,being dishonest with him . it s the kind of thing that pays off and now it s paying off .
Ses01M_impro02_M023,3,i really don t want to go i don t want to go . . .
Ses01F_script02_2_F040,3,you re the one who probably wishes he was with somebody else . somebody who doesn t take things so seriously who could enjoy herself .
Ses02M_impro03_M005,2,yes she said yes . laughter i know
Ses04M_impro06_M008,3, breathing i mean there s nothing really to talk about . he s gone and i ll never see him again .
Ses02M_script03_2_F008,4,i m bored of this conversation .
Ses03F_impro07_M026,2,hell yeah . pass out .
Ses03F_impro08_M018,4,no it s been three days .
Ses01M_impro01_M003,7,yes jones .
Ses01M_script01_2_F010,8,because if he s not coming back then i ll kill myself .
Ses02M_script01_3_F015,8,i ll never forgive you . why did you wait all these years ? i mean all i did was sit and wonder if i was crazy for thinking of you .
Ses02M_script02_2_F009,4,twice is every time we ve tried that s ever .
Ses02M_impro05_M016,0,theft ? don t you know like all these people that are work you keep like an eye on them how can they get away with 
Ses05M_script02_2_F031,3,for heavens sake augie whatever i am doing i d rather it be with you .
Ses02M_impro04_F009,3,i m sorry .
Ses02F_script02_2_M040,8,well now that you mention it . no i don t .
Ses05M_script02_2_M008,8,why not ?
Ses05F_impro08_F026,7,no problem .
Ses04M_script01_2_F005,0,it s got that about it .
Ses04F_script03_1_M003,8,we ll be alright darling . whatever happens aren t we ?
Ses02M_impro08_M000,7,all right . customer service this is steve .
Ses03M_script03_2_F012,7,it s become a habit with you .
Ses03M_impro02_M024,3,honey after a year i can be back .
Ses04F_impro08_M031,8,yes .
Ses05F_script02_2_F028,3,i mean it is just this i mean it includes a lot and everything and you know it s the sand and it s the full moon and i just i am sorry but i couldn t help wishing i was somewhere else .
Ses05F_script03_1_M033,2,oh as a matter of fact the real cause of that row was peter burden .
Ses04M_script02_2_M017,4,uh okay . so i m putting on my jacket putting out the animals 
Ses01F_script01_2_M014,4,okay . calm yourself .
Ses02F_script03_2_M041,0,you re a vile tempered loose living wicked little beast and i hope to never see you again as long as i live .
Ses05F_script01_1_F005,3,he cried hard .
Ses03M_script02_2_F040,3,if anybody wants to be with anybody else it s probably you . probably somebody who enjoys herself a little more and is not so hard .
Ses01M_impro03_F021,7,oh yeah absolutely absolutely .
Ses03M_impro07_M000,8,hey .
Ses05F_script01_1_M036,8,yes ! i like it an hour a day . if i had to grub for money all day long i like to come home to something beautiful . i want a family . i want i want kids . i want to build something i can give myself to . and annie is in the center of that and now where do i find it ?
Ses04M_script03_2_F047,0,this is the end . do you understand the end ? finally and forever .
Ses03F_impro07_M010,8,you got in ? wow .
Ses05M_impro04_F000,8,what do you mean ?
Ses04F_impro05_M022,4,i am the supervisor ma am .
Ses02M_script01_2_M004,7,how do you know he s even thinking of it ?
Ses05F_impro08_M010,4,well when i look online it says it says that i was charged a late fee so i m assuming that i paid on your web site 
Ses02F_impro07_F002,2,yeah i m so excited . so i m gonna say 
Ses03M_impro08b_M003,7,alright ms . brown what s the nature of your problem ?
Ses05F_impro05_F010,7,um it s a travel backpack . it s green and gray . it s got my name on it and my information .
Ses05F_impro06_F028,8, laughter 
Ses01M_impro07_F031,8,cool . you don t seem like you d fit in there .
Ses01M_script02_2_F040,3,you are the one who probably wishes he was with somebody else someone who didn t take everything so seriously someone who would enjoy yourself .
Ses05F_script01_1_F031,3,you marry his girl and you re pronouncing him dead . now what s going to happen to your father do you know ? i don t .
Ses04M_impro03_F025,2,all fruit and brown . laughter 
Ses04F_impro08_M002,4,um and everything was pretty much uh uh just not done right . all the orders were messed up .
Ses04M_impro05_M037,4,um you know i this is my bag and i need the hundred and fifty dollars . please .
Ses04M_script03_1_M018,8,yes . yes with all his might .
Ses02M_impro05_F010,7,right .
Ses02F_script01_1_M022,8,ah sometimes you infuriate me . you know that ? i mean isn t it your business too if i tell dad and flips freaks out about it ? i mean you have such a talent for ignoring things .
Ses03M_script02_1_M006,8,you know the flashlight the silver one ? there s only one isn t there ?
Ses04F_impro04_M003,7,i mean i don t know just go out and keep trying . just 
Ses03M_script01_1_F015,4,he still thinks he s alive still . i mean you could talk yourself blue in the face and there s no body and there s no grave so where are you ?
Ses03M_script03_2_F005,8,well what of it ?
Ses05M_script01_1b_M027,4,because it is .
Ses01M_impro06_F019,7,it leaves a hole for you too in your plans together .
Ses02M_impro01_F004,7,well
Ses02F_impro07_M030,8,i know that s a ways down the road . that s cool .
Ses03F_script02_2_M028,8,did you think this is how i thought it was going to turn out ? do you think i had some great fantasy down the line ? that four years down the line that we d come to the beach and argue with each other over fish ?
Ses01M_impro07_F003,2,pinch hitting softball .
Ses01M_script01_1_M028,4,i don t know it i think of her i grew up next to her . she is what i think of when i think of a wife .
Ses01M_impro05_M004,0,are you insinuating that i don t have a college education and that for some reason that makes you a better person than i am ?
Ses01M_script02_2_M010,4,is not supposed to like anything . we come down here we look at the fish they arrive we go woo ah fish .
Ses05M_impro04_M035,4,you and me both .
Ses05F_impro01_F015,4,no .
Ses02M_impro07_M000,8, breathing so you know i ve been hearing back from some colleges .
Ses01M_script01_3_M043,1,i m going to make a fortune for you .
Ses03M_impro01_F022,0,okay . i m going to call security . security !
Ses03F_script01_1_F037,4,i mean you haven t seen her since the war . i mean it s been five years .
Ses03M_impro08a_M004,7,olivia . um . okay . so how long has this problem been ?
Ses05F_impro04_M024,7,you know i would never let that happen . i wouldn t let that happen .
Ses05F_impro06_F016,3,i can t imagine what his what his parents are going through .
Ses05M_impro02_M011,3,i don t want to the kids . you ve got to take care of them . you ve got you ve got to 
Ses01M_script01_1_M033,8,i ll do it .
Ses04M_impro05_F027,4,i d be happy to give you a cup of coffee too .
Ses01M_script02_2_M023,7,it was when we were driving passed that knickerbocker liquor locker and you would said no you said let s get some champagne and i said no time to wasting or something like that . that s what it is right ?
Ses01M_script02_2_M030,7,you want to get married again ?
Ses01M_impro04_M023,0,i m like a sponge i m like soaked up with all this information for like three years i m just dying for a job to like put it in to .
Ses05F_script03_1_M010,8,meaning that sacred and beautiful thing love ?
Ses04M_impro07_F023,7,the what the i mean 
Ses01M_impro01_M020,0,did you even look at the form ? i filled it out all these questions 
Ses05F_script01_1_F010,8,what do you mean dishonest ?
Ses02M_impro03_F003,2,oh my gosh . well and did
Ses05F_script01_2_M017,0,what have i got to hide ? what the hell is the matter with you kate ?
Ses03F_script03_2_F033,8,they re away in tunis .
Ses05M_impro07_F037,2,yeah .
Ses04M_script03_2_M001,7,i didn t hit you very hard .
Ses03M_impro02_M000,3,hey sweetie .
Ses04F_impro02_M008,4,you have a choice .
Ses01M_impro06_M028,3,yeah i m glad i was there . glad i glad i got to be there .
Ses01M_impro05_M026,0,it ll be a lot more than what you re doing sitting here and just give me lip service . i d like to go back at least do some aggressive searching for my stuff .
Ses01F_impro07_M019,1,that s how you get the big bucks . are you messing with the chair ? don t ruin it .
Ses01M_script02_2_M036,8,you think there would be times when you d look at me like i was used kleenex and then i d look at you and think holy hell when is the next flight to alaska . 
Ses04F_script01_3_M024,3,yes . i suppose i have been but it s going from me .
Ses03M_script01_1_F036,8,what the hell is this ?
Ses04F_impro08_M030,4,no it doesn t matter . it s fine . it s fine . just send me to the next operator . that s fine .
Ses01F_impro05_M029,7,well then maybe you can just call him and he can give you more money . but right now all i can do 
Ses04F_impro01_M002,4,let me see the form . just let me see the form . yeah . you filled this out wrong . i can t i can t i can t do anything with this .
Ses03M_impro04_F008,3,yeah .
Ses01M_impro07_F012,7,oh . venice beach .
Ses04M_script01_3_F025,8,because you mustn t feel that way anymore chris . because you have a right to everything you have everything chris to me too .
Ses02M_impro04_M019,0,this doesn t happen to a normal person .
Ses01F_script01_1_F036,8,are you crazy ?
Ses03M_script02_1_M020,4,that s my point too . . .no . no . that s not my point . my point is what s the point if we come down here if we just turn around and leave ?
Ses05F_impro02_M002,8,are you all right ?
Ses03M_impro07_F000,1,hey . how s it going ? i haven t seen you in awhile .
Ses05F_script01_1_F002,8,when ?
Ses01M_impro06_F008,7,how was sick ?
Ses04F_impro02_M021,0,yeah . of course i do because i didn t enlist in this stupid thing . why don t you just get out now and then 
Ses02M_impro05_F007,7,um well sometimes there is just difficulties with loading on to the plane . uh there can be a theft or uh some sort of you know mishap with a cart or something .
Ses05M_script01_2_F007,8,then why is she still single ? i mean new york is full of men . why isn t she married ? probably a hundred people told her she s foolish but she s waited .
Ses04M_script03_2_M014,0,so am i bored stiff .
Ses04F_impro08_M026,4,hey cindy . cindy look i know this is not your fault . do whatever you want .
Ses05M_impro08_F000,4,hi i need i need some help . i ve been transferred to like eight different departments and i ve told my problem to every single department and then they just send me to another one and say they are going to send all my information so i won t have to repeat it and then that person doesn t know what s going on . and i ve restated my story about eight different times and i just want somebody to help me get my connection back because this happens every two weeks . and i want to know what to do to stop it from happening again .
Ses03M_impro06_M019,3,then i got busy with work and stuff and three years go by
Ses02F_impro05_F022,4,thank you very much .
Ses01M_impro07_M017,1,they do it s believe me it s huge .
Ses01M_impro05_F014,7,do you have any i ?
Ses04F_impro01_F016,0,this is your job is to help people like me who need to get a new license .
Ses01F_script01_3_M020,1,i kissed you .
Ses02F_script01_1_F020,8,well you want to make sure that your father isn t going to 
Ses01F_impro03_F024,1,well so now we re married . we have cat children .
Ses04F_impro03_M016,8,sure .
Ses01M_script01_1_F021,8,you want to make sure that your father s not going to . . .
Ses04F_impro08_F011,8,you re right sir . it is your particular situation but i will call the other operator . i will explain to them what s going on . you won t have to tell your story again .
Ses04M_script01_2_F003,0,nobody comes seven hundred miles just to see .
Ses01F_impro05_M035,7,or you can make a phone call . but i think a letter might be a little more in my impression letters have more . . .
Ses04F_impro04_M007,7,you need that time 
Ses05F_script02_2_F002,8,it s pr somebody sold you a bill of goods that this wonderful event is going to occur on the beach .
Ses01M_impro06_M010,3,just like it .
Ses05F_impro04_F005,4,it s not fair .
Ses01M_impro02_F001,8,when ?
Ses04F_impro07_F003,2,yes i am .
Ses04F_script01_2_F001,0,it s been three years . why all of a sudden ?
Ses04M_script01_1_F026,8,did you ask annie yet ?
Ses01M_script01_3_M035,3,you know . i went to work with dad and i started that whole rat race again . . .
Ses02F_impro01_F001,6,my my original birth certificate ? but i don t carry that with me .
Ses04M_impro07_M022,8, cause you know it s like you get to know a lot of people in the dorms and .
Ses02F_script02_1_F005,7,yeah .
Ses05M_impro08_F019,7,uh yeah looks no no . it s set to zeros .
Ses04F_script03_1_F022,2,which particular one ?
Ses05F_impro05_M045,4,how can i guarantee finding your luggage when it s lost ?
Ses05M_impro07_M017,2, garbage i m going to live on campus . i mean well around campus anyway . yeah housing around campus .
Ses01M_script03_1_M013,1,things that just ought to matter dreadfully you know they just don t matter at all when one is happy do they ?
Ses05F_script01_1_M014,4,sit down mom . i want to talk to you .
Ses04M_impro03_M001,8,yeah . yeah i proposed to her yesterday . we re getting we re engaged now and we re going to we re going to get married in about eight months .
Ses04M_impro04_M009,4,no no no no no . i can t i can t do that . i can t i because if i m not if i m not if i m not doing something that i love then i can t i can t i mean it s what s the point ?
Ses01F_script02_1_M037,8,right now out there there is this mass of silver fish and it s heading this way . no one sent them an invitation no one told them no one even gave them a map .
Ses04F_impro07_M010,8,i ll get you i ll get you a bottle of mace .
Ses02F_impro05_F000,7,hi um excuse me i believe that the airline lost my baggage .
Ses05F_impro07_F008,2,whoa . what an idea . where would you want to live ?
Ses03M_script01_3_F014,1,look i almost got married two years ago .
Ses02F_script01_2_F004,8, he s not gonna marry her .
Ses02M_impro01_M022,4,this is ridiculous .
Ses02F_impro02_M012,3,all right .
Ses04F_impro08_F005,7,okay . um and what was the complaint ?
Ses05F_impro07_F034,2,yeah .
Ses04M_impro01_M009,4,look can you please just make this look i look 
Ses05M_impro04_M025,4,right probably not selling pot . i don t want to go to jail .
Ses04F_impro07_F066,2,no . but i m thinking i might you know like audition for a play or something . i don t really want to do the sorority thing . i m not really feeling that vibe with the
Ses03M_script03_2_M035,8,because people upstairs will get annoyed .
Ses01M_script01_3_M003,8,well .
Ses02M_impro03_M022,8,well we re thinking uh we re thinking winter time you know we re going to do it in the winter and then maybe you know maybe
Ses05M_script03_1_M009,2,things that ought to matter most dreadfully don t matter at all when one s happy do they ?
Ses03F_script03_2_F014,0,don t be so stupid .
Ses01M_script02_1_F011,4,it s after eleven let s go home .
Ses05F_impro08_M030,1,it was horrible but you ve made it much better thank you very much . absolutely
Ses05M_script01_3_F016,3,like larry s brother . do it like you chris . what s the matter ?
Ses01F_script01_1_F044,4,i can see that .
Ses01F_impro03_F000,1,well vegas was awesome .
Ses04M_impro01_F011,4,but you re gonna have to go get in that line to
Ses05F_impro03_F045,8,just close friends so far .
Ses01F_impro04_M015,7,no . you can or you can just bring it in person . but they need generally something to see you know what kind of what that you ve done what kind of 
Ses05F_impro08_F005,7,uh when s when s 
Ses03M_impro06_M013,3,and the car that he hit was his family .
Ses02F_script01_3_F005,8,you saw that . i mean and then well you ve been kind of um 
Ses03M_script01_3_F005,8,first of all your mother so much as told me to go .
Ses04F_impro08_M010,8,um hairs were found in three out of the six .
Ses02F_script02_2_M001,7,what i was saying .
Ses01F_script01_1_F029,4,you haven t seen her since you went away to war it s been five years .
Ses01F_script03_1_F007,2,i think i shall do a curtsy .
Ses04F_impro05_F001,4,yeah . yeah i did .
Ses02F_script02_2_F035,3,i didn t say that .
Ses03M_impro08a_M017,7,don t you 
Ses02F_impro07_M016,7,so . . .
Ses04F_impro06_M006,7,you know you don t you know how long do you want the person to go through that you know .
Ses02M_impro03_F015,2,right exactly because you can t say no in front of thousands of people . laughter 
Ses03M_script02_1_F008,4,there is no point in coming down here .
Ses04F_impro01_M016,4,uhh and you spelled your own name wrong . so i need you to take that
Ses04F_script03_1_F013,8,if i must laugh at everything i must laugh at us too .
Ses01M_impro01_M022,4,okay .
Ses01M_script01_1_M007,3,i guess he is .
Ses01M_script01_3_M004,7,what ?
Ses04M_impro01_F020,4,the one you just came from .
Ses05M_script03_2_M001,8,i knew nothing of the sort . you accepted presents from him .
Ses03M_impro08b_F018,8,and palm pilot .
Ses01F_impro06_F005,3,i went to see her headstone a week or two ago .
Ses02F_script01_2_M009,4,look it s a nice day . what are we arguing for ?
Ses03M_script02_2_F009,0,okay . twice is as many times as we ve tried and that s ever .
Ses05M_script03_1_M012,2,um what does it all mean ? that s what i ask myself in my endless quest for ultimate truth . dear god what does it all mean ?
Ses03M_impro05b_M006,4,you can report lost property ?
Ses03F_impro02_F008,3,and uh yeah . uh they re going to need um more nurses on call for uh to go overseas to help out with the war .
Ses04M_impro03_F011,2,are you going to get married like on the beach barefoot or like fancier ? like in a church .
Ses03M_script01_1_F025,4,from your father s point of view he is still alive and if you try and take her that s just not fair . you can t do that .
Ses02F_script02_2_M027,4,a vacation ?
Ses04M_impro01_F006,4,nope i don t . i don t have 
Ses02M_impro03_F001,2,finally did what ?
Ses05M_impro07_F044,2,all right . wow . so exciting .
Ses04F_impro02_M006,4,i ll believe it but i ll believe it but it i don t know that that s going to happen .
Ses04M_script01_1_F018,0,what do you want me to do ? you re old enough to know your own mind .
Ses01M_script01_1_F015,0,to you it is to me it is . but to your father ? you can talk yourself til you re blue in the face but there s was no grave and there is no body . so where are you ?
Ses05F_impro03_M042,8,ahh i was always worried you d be a little bit jealous of me but i was never quite that lucky .
Ses03M_impro08b_F023,7,okay .
Ses03F_impro03_F016,2,yeah . it was great .
Ses04M_script02_2_F025,0,no .
Ses02M_impro06_M019,3,well you know i appreciate you coming over and talking to me i mean it definitely helps
Ses03M_impro05b_F000,7,can i help you sir ?
Ses02F_script03_2_M017,8,that reply has broken my heart .
Ses04M_script01_2_M002,8,well maybe maybe he just wanted to see her .
Ses04F_script01_1_F027,4,how do you know she ll marry you ? maybe she feels the same way father does .
Ses01M_impro01_M009,4,that s why i m here that s why i was waiting in this line . i need to get another form of id .
Ses05M_script01_1b_M038,8,well you help me stay here .
Ses05M_script03_2_M015,0,amanda really .
Ses05F_impro03_F038,8,i mean i i have i have some duty to the man i was going to marry if nobody else came up .
Ses02F_script01_1_F028,3,trouble is you don t see enough women .
Ses02F_script02_1_M033,7,we weren t in a good spot .
Ses03F_script01_1_M020,7,so it s all right . i ll just go ahead with it .
Ses01F_script01_3_M011,8,you feel uncomfortable here you feel that it s wrong here somehow . i just . . .i don t . . .i didn t want . . .i didn t want to take you away from anything .
Ses03F_impro08_M021,7,about three million dollars .
Ses02M_script01_1_M034,8,i ve given it three years of thought . i thought that if i waited dad would forget about larry and we could have a regular wedding and everything happy .
Ses01F_script01_2_M002,8,what do you mean ? you know he lived next door to the girl his whole life why wouldn t he want to see her ?
Ses01M_script03_2_F033,0,they are away in tunis .
Ses05F_script02_1_F010,4,so let s go .
Ses02M_script02_1_F004,4,but you kept saying my flashlight as if somehow it s just yours . i mean how is it supposed to make me feel ?
Ses01F_impro04_M022,7,maybe get a car .
Ses05F_script01_3_M007,8,well would you want to ? i guess you know this is why i asked you to come .
Ses02F_script01_1_F042,4,all right . just just don t go thinkin that way you hear me ?
Ses02M_script01_3_F009,1,i guess this is why i came .
Ses01F_impro06_F013,3,i don t know .
Ses04F_script01_1_M024,4,i don t know why it is but every time i reach out for something i want i have to pull back because other people will suffer . my whole bloody life time after time after time .
Ses05M_impro04_F030,7,what if you do kids parties ? oh come on .
Ses02F_impro04_F009,3,i feel so worthless .
Ses04M_impro05_F020,7,but it s not . it s yours . i understand .
Ses02M_impro06_M014,3,we were all going take a trip to europe you know .
Ses05M_script01_2_M014,8,what do you mean me above all ?
Ses05M_script01_2_F000,8,why did you invite her here ?
Ses03M_impro02_F007,8,for how long this time ?
Ses03F_script02_2_F025,3,hope for some things .
Ses02M_script03_2_M000,7,as a matter of fact the real cause of that row was peter burden .
Ses03M_script02_1_M031,8,and last year when we came you ran out of the house so fast you stubbed your toe and you didn t even notice it until we got in the car .
Ses04F_impro01_M006,4,and i got to i got to work here all day long . okay . i ve got to deal with you people all day .
Ses05M_script03_2_F041,0,you are a cruel fiend and i i loath you . i thank god i realized who you are before i decided to marry you again . oh my god never !
Ses05F_impro04_F046,8,yeah thank you .
Ses05F_impro03_M009,2,oh absolutely .
Ses04M_script02_1_F018,0,last year you will also remember our shoes got wet . i got sand in my panties . we got into a big fight over nothing . you got a sore throat and we did not see the grunions .
Ses03M_script01_2_F011,3,it s like i know as long as she s waiting i m right again .
Ses05F_impro06_M015,8,of course . if there s anything i can do you just let me know . okay ?
Ses03F_script02_1_M034,4,we just weren t in a good spot all right ? this is a much better spot . i have a good instinct for these things . look is that 
Ses02M_script01_1_M015,4,all right . all right . listen to me .
Ses04M_impro05_F039,4,and i m looking forward to that . however i can t do that . i would lose my job .
Ses04M_impro07_F032,8,maybe one of those megaphones . pompom .
Ses04M_script01_3_F015,8,not like that you re not .
Ses02F_script03_1_M013,7,all those futile moralists that try to make life unbearable . laugh at them . be flippant . laugh at everything . all their sacred shibboleths .
Ses05F_impro08_F001,7,okay .
Ses04F_impro02_F002,3,i don t know what to say . i don t want to go but i don t have a lot of choice .
Ses04M_impro08_F000,4,hi . i ve been on the phone for an hour trying to get a little discrepancy on my bill fixed . i was charged for two hundred dollars worth of calls that i didn t make .
Ses03M_script01_3_M011,8,i don t . . .i have no imagination that s the only way i know how to tell it .
Ses04M_script02_1_M019,4,yeah but that moment on the beach is the highlight of their little lives . i mean all that flopping around is laying eggs or what do you spawning or mating something like that .
Ses01F_script01_1_F033,4, . . .and then what s that going to do to your father ? do you know ? i don t .
Ses04M_impro08_F002,4,uh . yeah i just gave it to the automated thing like five times .
Ses02F_impro06_M014,7,i know . it doesn t bring him back but 
Ses04M_impro02_M032,4,where i m going is not the safest place on the earth . okay .
Ses05F_impro05_F007,7,well i can t leave without it . i mean could you find out ?
Ses04M_impro02_F015,8,what am i supposed to do read your letters ?
Ses02M_script01_3_F003,1,no not sorry . but um . but i m not gonna stay .
Ses04F_impro07_M078,8,oh yeah ? in a dorm ?
Ses01F_script01_1_F040,4,well you don t want to think like that .
Ses01M_script01_1_M009,8,i mean these kinds of things man they always come back at you . and this is definitely coming back to us .
Ses03M_impro06_F007,3,what happened ? what went wrong ?
Ses01F_impro04_F017,4,why ? it s a piece of paper .
Ses05M_script01_2_F012,8,but why did that happen the very night she came back ? she goes to sleep in his bed and his memorial breaks in pieces . look at it .
Ses03M_impro06_M032,3,he is the greatest . . .everyone liked him .
Ses04F_impro08_F018,4,alright sir . sir . i m going to transfer you to the address .
Ses03M_impro04_M026,3,no .
Ses02F_script03_1_F010,1,yes meaning just that .
Ses04M_script02_1_M021,2,oh it s a big night for these guys . uh life s last orgy .
Ses01M_script01_1_M039,8,i know i know .
Ses03F_script02_1_M042,2,where we stand for a massive celebration of sex and death . oh god i m giving myself goosebumps . look i m all all my hairs on my arms is sticking up .
Ses03M_impro04_M032,8,i don t know .
Ses05F_impro08_F012,7,okay .
Ses02M_script02_1_M004,2,is that is that no ? was that just foam ? i can t even tell .
Ses02F_impro01_F009,4,i have my passport and i have my driver s license . and that s all i have .
Ses04F_impro08_M001,7,um i basically um i i ordered some food
