wav_file,label,transcription
Ses04F_impro03_F044,2,you don t look like you re going to faint .
Ses05M_impro02_F003,2,you didn t did you tell them you have two young children at home ?
Ses02F_script01_1_F014,1,to you it is and to me but not to him . i mean you can talk yourself blue in the face but he there s no body and no grave so where are you ?
Ses01F_script03_2_F013,0,don t be stupid .
Ses04M_script02_2_M032,1,yes it is .
Ses05F_script03_2_M043,0,shut up shut up . i wouldn t marry you again if you came crawling to me on bended knee . you re a mean evil minded little vampire and i hope to god i never set eyes on you again .
Ses05F_script03_2_M041,0,very music amusing indeed .
Ses01M_impro07_M011,2,professional softball player malibu . laughter 
Ses04M_script03_2_F035,0,not very funny dear . you d better have some more brandy .
Ses04M_script03_1_F029,2,how ridiculous . how utterly utterly ridiculous .
Ses04F_script01_3_M008,2,i guess you know this is why i asked you to come .
Ses03F_impro02_F012,2,yeah
Ses02M_impro01_M010,0,it s standard ? i mean i don t work at the d .m .v . how am i supposed to know that like i stand in line i get my
Ses04M_script01_1_M022,0,sometimes you infuriate me you know that ? isn t it your business too if i tell this to father and he throws a fit about it ? you have such a talent for ignoring things .
Ses04M_impro05_M037,1,um you know i this is my bag and i need the hundred and fifty dollars . please .
Ses04M_impro01_M018,0,it s not rocket science .
Ses03M_script01_1_M041,0,yes . i like it an hour out of the day . if i have to grub for money all day long at least at evening i want it beautiful . i want a family . i want a wife . i want some kids . i want to build something i can give myself to .
Ses01M_script01_3_F015,2,because i was waiting for you chris . till then you never wrote me and then when you did well you sure can be ambiguous you know .
Ses01M_impro04_F024,1,that s .
Ses04F_script02_2_F028,1,no .
Ses01F_script03_2_M034,0,turn it off .
Ses05M_script01_1_M037,0,well you help me stay here .
Ses02F_impro03_M016,2,uh huh . i mean you know it s spring it ll be 
Ses02M_script01_3_M027,2,it takes some time for a guy to toss that off . cause they weren t just men .
Ses04F_script03_2_M016,0,going somewhere my dear ?
Ses04F_script02_1_M020,1,honey this is natural phenomenon . i mean this only happens once a year . this is a great opportunity .
Ses03M_impro04_M036,1,and i m never going to find anything probably but i ll just keep working hard at it yeah . okay . positive i m going to do good find that job .
Ses02F_script01_3_M032,2,and i felt what you said ashamed somehow cause nobody was changed at all . it seemed to make suckers out of a lot of guys . i felt wrong to be alive to open the new bank book drive the new car see the new refrigerator .
Ses05F_script02_2_F005,0,god damn it augie . why do you always ask things like that ? it s so insulting .
Ses04M_impro08_F000,1,hi . i ve been on the phone for an hour trying to get a little discrepancy on my bill fixed . i was charged for two hundred dollars worth of calls that i didn t make .
Ses04M_impro06_M003,2,yeah .
Ses03M_impro05a_M016,0,oh oh that s a good deduction .
Ses05F_impro05_F033,0,what do you mean as you can ? who makes up these rules ?
Ses03M_impro08a_F009,1,that is i am paying you guys for service and i m not getting any service . i get i get just dropped calls all the time and now it s completely not working at all . i can t even call out nine one one probably wouldn t even work .
Ses03F_script01_1_M027,0,to hell with that .
Ses01M_impro04_M009,1,like it s really hard to like shake that off when you go into like audition a room or whatever you know what i mean ?
Ses05M_impro04_F003,2,what have you been trying ?
Ses04F_impro07_F058,2,excellent . drive drunk people around because you know that s all campus cruisers for .
Ses02F_script03_2_M039,0,amanda listen . listen
Ses05F_impro05_F021,0,yeah meaning i didn t die in a fiery plane crash . how convenient but um i paid two thousand dollar to ride your airline and i would really appreciate getting my bags there to my destination in one place .
Ses03F_script02_1_F017,1,yes and if you also remember i got sand in my panties . we got into an argument about nothing . you got a sore throat and we never saw the grunions .
Ses03F_impro02_F029,2,look i need you to be strong for me . cause i can t be the only one that s strong right now really i 
Ses02M_script02_2_F001,1,it s ridiculous .
Ses01M_script02_1_M024,1,no wait no no that s not my point . my point is there is no point and coming all the way down here if we just turn around and go home .
Ses02M_impro06_M006,2,god it s you know we ve spent so much time with them it s just really surreal really weird that we re not going to be able to see her anymore and go
Ses05M_script01_1b_F031,0,are you crazy ?
Ses03F_script03_2_F008,2,well it s true .
Ses02M_script01_2_M013,1,calm yourself .
Ses04F_impro08_F003,1,okay sir . i d be happy to help you .
Ses05F_impro04_M021,1,but it s true babe . you ve got to be more positive about things . like have some faith in yourself .
Ses05F_impro07_F032,2,living near campus and not going to school .
Ses03F_script02_1_F013,1,i don t know why you re getting so excited . i mean it s not like the landing of the moon or something . it s just fish . fish that nobody eats .
Ses05F_impro02_F025,1,i don t know . baby why are you asking me this ? it s just as hard for me . please try to understand that .
Ses04M_script03_2_M041,0,you better turn that off i think .
Ses02F_script01_1_F017,2,i ve got an idea but what s the story ?
Ses01F_script02_2_F008,0,for god grow up augie . the fish are not going to arrive .
Ses04F_script01_1_F024,0,now you can go on from there and you know where to go but i m telling you i don t know where to go . see i don t know . now what can i do for you ?
Ses02F_script03_2_F030,1,not very funny dear . you d better have some more brandy .
Ses01M_script02_1_M041,2,they don t know why we don t know why . no one like sent them an invitation or gave them a map or direction . . .
Ses05M_script03_2_F039,0,this is the end ! do you understand me ? this is the end .
Ses03F_script02_2_M007,1,there s nothing to it alright ? we come down here the grunion arrive they do their little fish business we go ooh ah look at the fish and then they go home and we go home .
Ses01M_script03_2_F024,0,yes i did quite a lot .
Ses04M_script02_1_F004,0,you kept saying my flashlight as if it s somehow just yours . how is that supposed to make me feel ?
Ses03F_script03_2_M000,0,as a matter of fact the real cause of that row was peter burden .
Ses02F_script03_2_M036,0,i ll do no such thing .
Ses03M_script03_2_M033,0,oh thanks . i think i will .
Ses04M_script03_1_M025,0,horrible thing . i hated it .
Ses03F_script02_2_M026,0,a a back rub some ice cream a suicide pact . what the hell do you want carla ?
Ses05F_script03_2_F031,0,they re away in tunis .
Ses04F_script01_1_F036,0,you ve got a business here . what the hell is this ?
Ses03F_impro04_F001,1,no i don t know i maybe this isn t for me . you know maybe this isn t the right business for me .
Ses05M_script02_1_F013,1,pass what up ? it s it s just little fish and they swim up on the beach and they flop around and they swim away and then they die .
Ses02F_script02_1_M026,2,this is a big night for these guys . life s last orgy .
Ses01M_script02_2_F031,0,this what ? what is this ? this isn t even anything .
Ses04F_impro07_M023,2,you you you ll find .
Ses02M_impro08_F028,2,well thank you so much . you ve been very helpful . i really appreciate it .
Ses05M_script01_1b_M028,1, garbage i don t know . it s just 
Ses02M_script02_2_F008,1,we never do do we ? i mean have we ever ?
Ses01M_script02_1_M000,2,what time is it ? god this is great isn t it ? i can t believe it .
Ses02M_impro03_M017,2,yea that way she was guaranteed that she could not say no .
Ses01F_script02_2_F032,1,i mean this is a lot of things but it s just . . .
Ses01M_script01_1_F012,1,what do you want to do argue with him ?
Ses05F_impro08_M016,2,no no no i am grateful .
Ses01F_script03_2_M025,0,i think i am not in the least bit drunk .
Ses02M_impro04_M017,1,seems like the only option at this point because obviously the outer world has just rejected me of all possible employment .
Ses05M_script01_1_M033,0,but if that can t happen i ll just have to get out .
Ses01F_script01_1_F014,1,why ?
Ses01M_impro02_M015,2,you re going to be fine .
Ses02F_script02_2_F031,2,well . this isn t anything like i thought anything would be like .
Ses02M_script02_2_F027,1,no .
Ses05M_script01_1_F013,1,to you it is and to me but not to him . now you can talk yourself until you re blue in the face chris but there s no body and there s no grave . so where are you ?
Ses05M_impro05_F001,2,how long ago was that ?
Ses04F_impro06_M012,2,yeah .
Ses01F_script02_2_F013,1,you don t understand anything i am saying .
Ses05F_impro04_F038,2,well i d like to be a working actor .
Ses03F_impro06_F008,2,i loved that boy .
Ses01F_script01_1_M021,1,i don t know why it is but every time i reach out for something i have to pull back because i am afraid other people will suffer . my whole bloody life time after time .
Ses03M_script01_1_F016,0,no . it s his god damned newspapers is what it is . now every month there s a new boy comes home and larry s going to be the next one .
Ses03M_impro05b_M032,0,thanks you thank you i don t have my luggage so you gave me a holiday inn stay and peanuts . wow . you know what ?
Ses02F_impro08_F024,2,and a there will also be a shuttle waiting for you to take you to the appropriate hotel .
Ses03M_script03_2_F031,0,on the contrary a child of two can get violently drunk off just one glass of brandy .
Ses02F_script03_2_F026,1,i expect it s because you re drunk .
Ses04F_script03_2_F023,0,yes i did quite a lot .
Ses05F_impro06_F005,2,kind of .
Ses03M_impro04_M017,1,and plus my car is breaking down 
Ses01F_script01_1_F024,1,i just don t see why . have you asked annie yet ?
Ses04M_script02_1_M009,2,are you cold ? do you want my jacket ? we should have brought the blanket our blanket .
Ses01M_script01_1_F029,0,i don t see why it has to be annie .
Ses05F_impro03_M020,2,am i in it ?
Ses01F_script01_2_F010,0,i want you to i want you to act like he is coming back both of you . don t think i haven t noticed you since chris invited her here .
Ses05F_impro01_F020,0,right well last time they told me it was this line and obviously it s not true .
Ses01M_script02_2_M014,1,okay we ll see them this year this is a much better spot . trust me .
Ses05M_script02_2_M005,2,uh carla can i ask you a question ? no don t get upset but are you having your period ?
Ses02M_impro05_F028,1,i don t believe you should sue the airline company but we do have a policy uh in which we can reimburse you and that s all we can do and i m sorry i ve done everything i can 
Ses02F_impro01_F016,1,well . breathing i just i just don t . i i m sorry that i m standing here but i can t leave . i 
Ses04F_script03_2_F042,0,oh i am . let go of me .
Ses05F_script01_2_M016,0,what do you mean me above all ? look at you . you re shaking !
Ses04M_impro02_F002,1,you re just going to pick up and leave me and our baby and miss a year of our lives ?
Ses01F_impro05_M004,2,okay .
Ses04M_impro05_M019,1,and then that ll be that . it s going to be fine . just 
Ses01F_impro02_M010,2,what am i going to do ? huh ?
Ses01F_impro01_F001,2,yeah .
Ses01M_impro05_F015,2,i wouldn t let you ? i was not in atlanta . i was not in atlanta .
Ses04M_script03_2_F030,0,mind your own business .
Ses03F_script03_2_M011,2,i ll have a little i think .
Ses04M_script01_2_F006,0,what s going on here joe ?
Ses01F_impro04_M003,2,uh huh .
Ses05F_impro01_M011,1,but obviously i don t have time for you to stand here and waste my time in this line . there are other people who need service behind you who are waiting for the right things .
Ses03M_impro04_M025,1,i m not cut to be a receptionist .
Ses01F_impro03_F024,2,well so now we re married . we have cat children .
Ses02M_impro08_F005,1,okay . oh that would just make it so much better cause i cannot handle it s just like oh my god i can t sit here any longer and talk to this lady with this pleasant voice .
Ses03F_impro03_M000,2,oh my god look at that . huh oh how many carats is that ?
Ses03M_script01_1_M009,0,you know that larry s not coming back and i know that too . why we both go on letting him think that we both believe with him .
Ses02F_script02_1_M033,2,we weren t in a good spot .
Ses01M_script03_2_F039,0,oh you re cruel you re . . .you re . . .i hate you i hate you . go away . you re conceited . you re overbearing . you re utterly impossible .
Ses04M_impro01_F004,1,i don t have any of
Ses04M_script03_2_F000,0,that was the first time you ever hit me .
Ses04F_impro06_M008,2,yeah .
Ses04M_script01_2_M012,1,what do you want me to do ? what do you want ?
Ses03F_impro03_M021,2,that s awesome . laughter marriage .
Ses05M_script01_2_M009,1,well what do you want me to do about it ? what do you want ?
Ses04F_impro03_F014,2,okey well well you know what ? i was hoping that you would help
Ses02F_script03_2_M041,0,you re a vile tempered loose living wicked little beast and i hope to never see you again as long as i live .
Ses04M_script03_2_F022,0,oh no it isn t .
Ses05F_impro08_F002,2, laughter all right . i m sorry sir that you ve been having a hard time .
Ses01M_impro01_M033,1,oh no honey . and you re going to miss the christmas card too . it s a shame . it s going to be a good nice picture .
Ses01F_impro04_M026,2,to save the environment carpool .
Ses01M_impro02_M021,2,i just wish there was something i could do .
Ses03F_impro06_F028,2,they talked about getting married and 
Ses02F_script02_2_F038,2,you re the one who probably wishes you were with someone else . someone who you d rather enjoy yourself and didn t take everything so hard .
Ses03F_script03_2_F037,0,i will not . go away . go away . i hate you .
Ses04F_script01_1_M029,0,so what i m not fast with women .
Ses03M_impro08a_F013,0,you sign the contract and then down the line the phone doesn t work and you re stuck you can t go to a new . . .no . no contracts for me . you give me a new phone .
Ses04F_impro02_M002,1,i don t see breathing 
Ses03F_script01_1_M044,1,the business . the business doesn t inspire me .
Ses05F_impro04_F035,1,it s just like it s a matter of 
Ses05F_impro06_M020,2,right it just doesn t make any sense it s not real . it doesn t feel real .
Ses04M_script02_1_F011,1,not particularly .
Ses05F_script01_1_F040,1,i don t understand you do i ?
Ses05F_impro04_F045,2,i will i will .
Ses02M_impro04_F000,2,so how you feeling ?
Ses05F_impro07_M009,2,i don t know . well . i wouldn t mind living by the u .s .c . campus you know but i m not going to go to school right now so .
Ses01F_impro03_M002,2,shut up . no in vegas ?
Ses03F_script03_2_M041,0,you know you re a vile ill tempered wicked little beast and i hope that i never see you again as long as i live .
Ses02F_script02_1_M027,1,yeah they do .
Ses05M_script01_2_F017,0,i can t help it .
Ses03F_impro07_F001,2,uh so i got some good news .
Ses02M_script01_1_M024,0,i don t know why but every time i reach out for something that i really want i have to pull back cause someone else will suffer . my whole bloody life time after time after time .
Ses04M_impro05_F038,1,but if you want to just sit down you know maybe have a cup of tea calm down a little bit we ll go ahead and we ll do what we can for you . you okey
Ses03F_script03_2_F018,0,no it isn t .
Ses02F_script03_2_M007,0,well what about me ?
Ses03F_script01_3_M045,2,annie 
Ses02F_script01_1_M038,0,yes . i like it an hour a day . if i m gonna grub for my money all day long at least in the evening i want it beautiful .
Ses02M_impro01_F019,1,well if you had checked the web site it would have said .
Ses01M_impro04_M024,1,you know and like i don t think it s that much to ask . i know .
Ses04F_impro04_F026,1,well maybe you could help . i mean you ve got a job . i m willing to look outside of my realm . i could try something else .
Ses04F_impro05_F011,0,look fifty dollars is unacceptable . my bag itself cost over a hundred and fifty dollars . you can t just give me fifty dollar gift certificate to percoes or whatever the hell and then send me off like that s that s good enough . like that s all i needed was fifty dollars . my bag is worth more than that .
Ses04M_impro05_M028,1,but if i could just speak directly if i could just speak directly to your to your superior person
Ses04M_impro06_F007,2,how s um how s his parents doing ?
Ses03M_script02_2_F008,1,we never do do we ? have we ever ?
Ses04M_script02_2_M014,1,it s just fish nothing to get traumatized over .
Ses03M_impro05a_F007,2,you re at me and i m going to try to help you out sir but you just have to cooperate with me 
Ses03M_impro01_M020,1,and i ll tell her how you ve been behaving .
Ses02M_script03_2_F008,1,i m bored of this conversation .
Ses02F_script03_2_M023,1,they snap .
Ses04F_script01_2_F017,1,believe with me joe . i can t stand alone .
Ses03F_impro02_M018,2,i don t know if i can handle you going another year .
Ses05M_script03_2_F035,0,you are far too temperamental . try to control yourself .
Ses04M_impro08_M010,2,all i can do for you right now is give you a hundred dollars .
Ses01F_script03_2_F025,0,you ve always had a weak head .
Ses02F_script03_1_M004,2,i don t care then .
Ses05F_script01_2_F010,0,i want you to pretend like he s coming back !
Ses05F_script02_2_M008,1,why not ?
Ses02F_script02_2_F010,1,no we won t . it s pointless . it s like waiting up to see santa claus .
Ses03F_script01_3_M009,2,i i guess that s why i asked you to come .
Ses03M_impro05b_F019,2,okay . sir ? i am sorry to tell you this but this does happen . uh this is not uh really 
Ses02F_impro05_M003,2,you know i mean there s a lot of things that go on under the plane and sometimes you know that kind of things happen .
Ses04F_impro04_F025,0,well you just you re doing something wrong .
Ses04M_impro05_M005,1,didn t come out . i spoke to somebody a local authority figure .
Ses03M_script01_2_F015,0,laugh laugh at me but i will . because you know what happened when she came here ? when she came back she slept in his room the memorial broke into pieces . joe look . look at it . you got to believe with me .
Ses01M_script02_1_M034,1,all right .
Ses04M_impro02_F005,1,do you want to do you want to leave us behind ? i mean i don t understand why you have to do this .
Ses03F_impro04_M010,2,you re only twenty five okay ? some people don t start until they re thirty five .
Ses03F_impro05_M002,1,maybe it got lost . did you think about that mom ?
Ses04F_impro04_M022,2,or some some large percent of of success .
Ses03M_script03_2_M004,0,you must admit he was in love with you .
Ses02F_script01_1_F023,1,from your father s point of view he isn t dead . and you ve no right to take his girl .
Ses02F_impro07_M001,2,oh you got what ? where ?
Ses04F_impro02_M004,2,and uh i m afraid that if you you know when you leave you won t come back .
Ses04M_script03_2_M016,1,i ll have a little myself i think .
Ses03M_impro05b_M026,0,okay . get on the phone and figure out where my luggage is and tell me when it s going to get there alright ?
Ses03M_impro01_M000,1,hey listen here missy i ve been in this line for an hour and now i m finally here . so you re going to take my application .
Ses01M_script02_2_F013,0,because they never do . do they have they ever ?
Ses03M_impro08b_F008,1,the symptoms this garbage a doctor s office . i m not receiving calls . . .i can t receive no it s it cuts me off 
Ses01M_script01_2_M009,1,what do you want me to do ? what do you want ?
Ses04F_impro05_F015,0,no . no . i don t know . you know what ? i m going to call my lawyer . you know what ? that s what i m going to do . i m going to call my lawyer and have him get down here and explain to you that this is an unacceptable option .
Ses04F_impro02_F018,0,i feel much better now .
Ses03M_script01_1_M020,1,you know it s not just my business .
Ses04F_impro01_M016,1,uhh and you spelled your own name wrong . so i need you to take that
Ses04M_impro05_M030,1,but your job is not my concern . my concern is getting my luggage .
Ses01M_impro03_F011,2,yeah . yeah . and then yeah and then you know like you could like you could do like like sock her for a lot of money
Ses05F_impro08_M010,1,well when i look online it says it says that i was charged a late fee so i m assuming that i paid on your web site 
Ses03M_script03_2_F003,2,no i didn t . you made up the whole thing in your jealous imagination .
Ses04F_impro07_M064,2,it s important .
Ses01F_script01_3_M027,2,pretty much all .
Ses04M_impro05_M040,1,just all i need you to do is just fill out three forms and i ll leave you alone forever forever . i ll never we ll never see each other again .
Ses01M_impro05_F025,2,they do as matter of fact . we don t like to publicize it because
Ses02F_impro03_M007,2,that that is the most romantic thing i have ever heard .
Ses02M_impro07_F015,2,oh totally totally .
Ses01F_script03_2_F037,0,oh shut up . let go . i hate you i hate you . do you hear ? you are a conceited and overbearing and utterly impossible .
Ses01M_impro07_F012,2,oh . venice beach .
Ses04F_script03_2_F014,0,what ?
Ses05F_script01_1_F035,1,wait a minute . tell me this . do you mean to say that you would leave the business ?
Ses04F_impro01_F014,0,i mean look she s she s perfectly nice . she doesn t mind waiting for a couple of minutes because i ve been here all day . i have a job to get back to . i have kids to pick up from school . i can t just stay here .
Ses01M_script01_2_F008,1,nobody in this house dares take away her faith joe . her strangers might but not her father not her brother .
Ses01F_script03_2_F024,0,you re quite insufferable i expect it s because you are drunk .
Ses02M_impro04_M003,1,well yea you know i get my resumes and i mean i 
Ses01F_script01_1_M025,2,and then we ll thrash it out with father . okay mom ? don t avoid me .
Ses05F_impro05_F038,1,this is ridiculous .
Ses04M_script01_1_M033,1,i ve given it three years of thought . i d hope that if
Ses05M_impro01_F015,1,there is nothing i can do about it . you need to take this other form and fill it out and go stand in the other line .
Ses05M_impro02_M018,2,i know . but i ll i ll send the pictures all the time and i ll write them emails and you can read them the emails that i send them .
Ses02M_impro01_M018,0,you shouldn t you have like a sign or something maybe like up on the counter when you get the applica maybe on the application
Ses04F_impro08_M018,0,you re going to fill out a form on your desk
Ses01M_impro04_F022,2,i m just saying that maybe you should take in some information before you produce more of your own .
Ses02F_script03_2_F011,2,just seems so silly to go on and on and on with such a thing .
Ses04M_impro07_F016,2,give or take . laughter 
Ses04F_script01_2_F001,0,it s been three years . why all of a sudden ?
Ses02M_script01_2_F007,1,then why is she still single i mean new york is full of men why isn t she married ? probably a hundred people told her she s crazy but she s waited .
Ses05F_impro06_F018,2,thank you .
Ses03M_impro01_M017,0,yes i will . i ll have this garbage 
Ses02M_impro01_F006,2,um that you would need to go home and get another form of id and come back .
Ses01M_script01_1_M021,0,she is not larry s girl .
Ses04M_script03_2_M030,0,they nonsense they have a little bag of venom behind their fangs and they snap .
Ses01F_script01_3_M025,2,it s just all mixed up with so many other things you know ? you know overseas i was in command of a company ?
Ses02F_impro01_M018,1,i when you re going to the d .m .v . you usually need pretty professional identification 
Ses01F_impro05_F020,0,oh oh . it s a gift . you re you re helping me out here ?
Ses03M_impro07_F017,2,well i m happy for you but i m happy for me cause that means you re going to stay .
Ses05M_script01_1_F026,2,well the trouble is you never saw enough women .
Ses01M_impro02_F005,1,they said you re home for at least four years .
Ses02F_impro08_M015,2,uh well yeah i think we were just you know whenever best available i guess . you know 
Ses04F_script02_2_M011,1,we ve missed them twice that s not ever .
Ses01M_impro05_M023,0,yeah it s really unfortunate you know why because i m going to get fired if i don t get that . so i need to have that back .
Ses04M_script01_1_F013,0,to you it is and to me but not to him . you can talk yourself blue in the face but there s no body and no grave so where are you ?
Ses04M_impro07_M021,2,find out all this stuff . and and i don t know . i think i m going to try to live in a dorm .
Ses02M_script02_2_M029,0,well welcome to the human race all right . do you think this is what i had in mind when i proposed ? you think i had this great fantasy going that four years down the road we d come to the beach and yell at each other over fish ?
Ses05F_script03_2_M008,0,well that s a nice point of view i must say .
Ses04F_script03_1_F028,2,then the manager came in and found us rolling about on the floor biting and scratching like panthers .
Ses04M_script03_2_F052,0,swine .
Ses04M_script01_1_F011,0,you can t say that to him .
Ses01M_impro06_F006,2,he sick for awhile ?
Ses01F_script02_2_M035,1, breathing 
Ses03F_impro04_M000,2,hey you just got to keep on going .
Ses01M_impro05_M009,1,my bag from atlanta .
Ses02M_script03_2_F039,0,this is the end do you hear ? the end finally and forever .
Ses03F_script02_1_M034,1,we just weren t in a good spot all right ? this is a much better spot . i have a good instinct for these things . look is that 
Ses02F_script02_1_F013,1,pass up what ? these little fish swim onto the beach they flop around and swim away . and then they die .
Ses02F_impro03_M013,2,oh . do they do they know yet ? have you told them ? oh that s 
Ses03M_script01_2_M008,2,how do you know why she s waited ? hmmm ?
Ses04F_script02_1_F012,0,i just don t . it s stupid .
Ses01M_script01_1_F020,0,well what do you want me to do ? you re old enough known your own business .
Ses04M_impro05_F021,1,i know . we want to work with you . we will give you the fifty dollars but i m 
Ses05F_script03_1_M031,2, laughter i shall never forget his face .
Ses05M_script01_3_F025,2,because you can t feel like that anymore chris . because everything you have you have a right to me included .
Ses02F_script03_1_F002,2,what re we gonna do ?
Ses04M_impro04_M001,1,it s just like nobody nobody wants to hire me . it s been years i mean do you understand years ? like i m you know what i mean it s like i ve been collecting unemployment for so long now it s just like i just i can t take it . i don t know what to do . i mean i m just like losing my mind .
Ses02F_script03_2_M046,0,i wouldn t marry you if you came in crawling on your knees
Ses05F_script02_2_M012,1,it s just fish it s nothing to get traumatize over .
Ses05F_script01_1_M031,1,all right then mom .
Ses02F_impro01_F018,0,well why didn t the d .m .v . put that you needed your birth certificate on the application then ?
Ses03M_script01_1_M001,2,he was out there when it happened .
Ses05M_impro02_F021,2, garbage you have to write me everyday .
Ses04M_script03_2_M055,0,little vampire and i hope to god i never set eyes on you as long as i live .
Ses01F_impro07_M012,2,is this a masters or a p .h .d . ? or can you . . . ? nice
Ses02M_impro01_M012,1,okay . what about no how about you hold that and i ll i ll go and i can come back 
Ses03F_impro05_F001,1,what do you mean you don t know what to tell me ? i have two luggage that i ve been coming they re coming from france and i need them here . i m home now . i need to go start working .
Ses02F_script03_2_M013,0,you needn t be so grand just because you don t happen to want any yourself at the moment .
Ses05M_script02_2_M014,1,you were fine on the phone call with marge eating dinner was fine talking uh washing the dishes no problem . all right . so i m taking a shower you re watching tv the news and you say the grunions are running tonight and i say great let s go . i m feeling lucky . and so all right and i m putting on my coat i m putting out the animals i m pulling the car out of the garage .
Ses01M_script01_2_M013,1,okay calm yourself . alright .
Ses03M_script01_1_M022,0,oh see then it s just not my business . god you infuriate me sometimes . isn t my business too if dad throws a fit ? huh ? god you have such a talent for ignoring things .
Ses02M_impro01_M000,1,all right . finally . here you go .
Ses03M_script03_2_M015,1,really amanda .
Ses05M_script01_2_M015,0,what s that suppose to mean me above all ? look at you you re shaking .
Ses01F_impro04_F021,1,that s baloney that s baloney .
Ses05M_script03_2_F043,0,brute
Ses03M_script02_1_M041,2,oh i m giving myself goose bumps . look all my hairs are standing up .
Ses02M_script01_2_M016,0,what does that mean me above all ?
Ses01M_script01_1_F026,2,did you ask annie yet ?
Ses01F_script02_2_M024,2,do you want to take off your shoes ?
Ses05M_script01_1_F023,2,well you re a considerate fella there s nothing wrong in that
Ses03M_impro05a_M018,0,calm down ? it s my mother s funeral tomorrow . i m the one responsible for this .
Ses03F_script02_1_F003,0,i don t understand why you re always saying oh it s mine it s mine . it s not like it s just your flashlight . i mean how do you think that makes me feel ?
Ses03F_impro08_M015,0,okay i need more than this . are you going to give me a little bit more ?
Ses02M_script01_2_M012,1,calm yourself .
Ses05M_impro01_F021,0,i m gonna i m gonna bring security over and have them escort you out .
Ses03F_script01_1_F024,1,yeah well i ignore what i got to ignore .
Ses02F_impro01_M023,1,so if you wanna go get your birth certificate um maybe come back i don t maybe you can talk to the person in the in the front of line maybe . i don t know .
Ses02F_impro04_F014,1,i guess the money shouldn t matter to me but somehow it does . you know ? it s not like i do it for the money but
Ses01F_impro04_F009,2,yeah .
Ses05M_script03_2_M043,0, garbage no you re not .
Ses02F_script02_2_F005,0,god damn it augie don t ask me that . i hate it when you ask me that . you always ask me that . it s insulting .
Ses03F_impro08_F007,2,well i know sir and we all are busy .
Ses03M_script03_2_F039,0,you are far too temperamental . try to control yourself .
Ses05M_impro01_F006,2,no i understand and there are a lot of people here . but what i m telling you is that it s different for different states and since your getting a new license in the state of california you have to fill out a different form than you did .
Ses04M_impro01_F007,1,no i can t . that s 
Ses02F_script01_1_M042,1,i know . i know mom . just help me stay here .
Ses02M_impro01_F013,1,i m sorry but there is a lot of people waiting so you re just going to have to get in line again .
Ses04M_script01_1_F034,0,what the hell is this ?
Ses05M_script03_1_M029,2,oh the worst one was in cannes when your curling iron burnt a hole in my new dressing gown ?
Ses03M_script01_2_M010,1,what do you want me to do ? what do you want ?
Ses05F_impro05_M037,2,well i don t know why you wouldn t believe that .
Ses04F_impro07_F008,2, laughter it s safe around there .
Ses03F_script01_1_F021,2,well that s only your business chris .
Ses02M_impro08_M023,2,it s a different number and everything
Ses01M_impro05_M030,1, breathing 
Ses01M_impro01_F008,0,it s really simple if you have a problem with it . . . maybe you should 
Ses03F_script01_1_M052,2,i am thinking like that .
Ses04F_script03_2_M035,0,this is no time of year for tunis .
Ses01F_script01_1_M027,1,because it is .
Ses04F_impro01_M001,1,you need a new license is that what you re telling me ?
Ses02F_script02_2_F011,0,i mean i feel like my whole life is gonna be spent standing on the beach with my eyes wide open and my hands clasped expectantly waiting for the fish to show up . and the fish won t show up .
Ses01F_script03_2_M014,0,really amanda .
Ses01M_script03_2_F033,0,they are away in tunis .
Ses03F_impro08_M018,1,no it s been three days .
Ses04F_impro08_M023,0,cindy look . if you don t get your ass a piece of paper that has a check
Ses04F_impro08_F012,1,okay sir . they they have to 
Ses04M_script02_2_F023,1,no .
Ses01F_script02_1_M007,2,the flashlight the silver one . there s only one isn t there ?
Ses03M_impro01_F022,0,okay . i m going to call security . security !
Ses04M_impro04_M015,1,it s your fault cause cause you always told me to to do this and i did that instead . and i didn t take your advice and and but you sort of were like were telling 
Ses03F_impro05_F004,1,well that s what i m asking you . what i don t know what happened to it .
Ses03M_impro01_M004,0,what are you talking about ? it says fill out that part .
Ses02F_impro01_F014,1,i can t go i have to go back to work . i don t have time to go back to my house and get all of that stuff and then get back in line and wait for another forty five minutes .
Ses05F_impro01_M010,1,there s nothing i can do for you ma am .
Ses01M_script02_2_F026,2,no .
Ses05M_impro01_M020,1,that s just dumb .
Ses03F_impro05_F005,0,wait sir . you re you re completely not what do you mean stole it ? how can they just steal it from an airplane ? it was up in the air ?
Ses01F_script03_2_M009,1,so am i . i m bored stiff . garbage do you want some brandy ?
Ses03F_script03_2_F039,0,stop it stop it i hate you i loath you you are overbearing and conceited and utterly impossible .
Ses01M_script02_1_M011,2,gosh i should have brought it . i can t believe i forgot that .
Ses01M_script03_1_F031,2,oh charles . that was his name charles . he did wriggle so beautifully .
Ses04M_script03_2_M001,2,i didn t hit you very hard .
Ses04M_script01_3_M023,2,i don t know where to start .
Ses02F_script01_1_F034,1,i just give it some more thought .
Ses01M_script01_3_M002,2,why not ?
Ses02F_script03_2_F014,0,what ?
Ses05M_impro06_M012,2,you think that things get easier you know as you as you get older and you 
Ses02M_script02_2_M038,2,no i know . but still i know i don t make you happy .
Ses03M_script01_1_F038,0,you re just going to leave the business ? you have a business here . you can t do that .
Ses02M_script03_2_F038,0,stop it . stop it . i hate you do you hear ? you re overbearing and conceited and utterly impossible .
